,blueTops,btmp,btwr,btt,blueJngs,bjmp,bjwr,bjt,blueMids,bmmp,bmwr,bmt,blueBots,bbmp,bbwr,bbt,blueSups,bsmp,bswr,bst,redTops,rtmp,rtwr,rtt,redJngs,rjmp,rjwr,rjt,redMids,rmmp,rmwr,rmt,redBots,rbmp,rbwr,rbt,redSups,rsmp,rswr,rst,winner
572,Zac,3050700,53,323,Lillia,88217,53,192,Yone,6271,50,1808,Seraphine,10619,51,392,Pyke,290796,50,642,Sion,25846,-1,-1,Khazix,58187,53,152,Zilean,335695,50,1624,Zeri,32977,54,461,Taric,179775,48,549,0
573,Jax,55906,55,222,Diana,17642,53,152,Lucian,180942,50,1001,TwistedFate,73809,-1,-1,Blitzcrank,8794,54,431,TahmKench,12150,55,157,Volibear,743453,54,227,Swain,268225,53,617,Zeri,17832,51,392,Xerath,382924,51,861,0
574,Graves,273938,50,297,Diana,17642,53,152,Yone,9372,55,195,Senna,26169,51,658,TahmKench,10115,50,294,Fiora,79581,64,151,Lillia,81299,48,227,Leblanc,48116,-1,-1,Kaisa,69498,-1,-1,Blitzcrank,184812,-1,-1,1
575,Graves,273938,50,297,Nidalee,15956,53,152,Zed,110835,55,195,Samira,4445,51,486,Alistar,12264,53,100,Kayle,814507,51,1223,Diana,53715,-1,-1,Viktor,188767,51,1886,Ezreal,204473,-1,-1,Shen,966479,51,626,0
576,Gangplank,681467,52,183,Diana,59099,49,314,Yone,22510,63,67,Zeri,52123,52,309,Morgana,21112,50,92,Jax,217325,51,2824,Khazix,58187,53,152,Kassadin,98132,55,195,Seraphine,6376,52,612,Ashe,113474,51,925,1
577,Jax,17223,49,449,Kindred,20422,51,411,Velkoz,131897,68,76,Kaisa,270488,51,586,Blitzcrank,146857,50,532,Pantheon,321646,-1,-1,Volibear,9102,53,152,Seraphine,7938,55,195,Tristana,92553,53,221,Zilean,147312,55,219,0
578,Akali,80062,46,156,Viego,48165,50,839,Viktor,67863,54,451,Caitlyn,781068,49,328,Leona,351136,52,303,Mordekaiser,523822,51,1563,Khazix,58187,53,152,Yasuo,71656,51,239,Samira,177927,50,499,Maokai,219596,49,440,0
579,Darius,273616,53,384,Vi,143952,52,403,Rumble,803910,-1,-1,Sivir,35018,-1,-1,Neeko,1008699,54,385,Mordekaiser,26805,54,207,Khazix,58187,53,152,Yone,170527,49,259,Seraphine,3786,52,324,Thresh,16310,54,278,1
580,Gragas,372054,53,1041,Khazix,58187,53,152,Kassadin,98132,55,195,Draven,223923,51,307,Bard,15863,53,207,Yone,26728,47,172,Nocturne,501548,49,1656,Zed,52296,58,264,Jhin,122651,47,205,Nautilus,26389,-1,-1,1
581,Irelia,77952,51,743,Gwen,35350,50,628,Viktor,28751,44,234,Kalista,117,50,1641,Renata,22986,50,205,Jax,52512,48,244,Khazix,58187,53,152,Ahri,122149,55,195,Ashe,907094,50,1003,Senna,51844,56,82,0
582,Rumble,22833,-1,-1,Khazix,58187,53,152,Kennen,9808,55,195,Ezreal,122050,-1,-1,Janna,434409,50,205,Galio,15146,59,257,Diana,7804,62,91,Anivia,1484088,40,139,Jinx,212613,52,316,Senna,445633,51,83,1
583,Kayle,74094,51,407,Shyvana,82080,-1,-1,Talon,996168,58,26,Aphelios,187116,56,358,Blitzcrank,85346,52,418,Riven,845895,54,99,Khazix,58187,53,152,Kassadin,98132,55,195,Twitch,9290,50,78,Zilean,33859,50,219,0
584,Akali,18052,45,148,Khazix,58187,53,152,Kassadin,98132,55,195,Twitch,103795,52,426,Nami,132855,-1,-1,TahmKench,27318,52,567,Vi,40247,48,183,Tristana,110346,50,1261,Zeri,9891,44,137,Pyke,44899,50,206,1
585,Sett,290126,50,826,Kayn,938067,49,221,Yasuo,982625,52,567,Zeri,18487,48,243,Janna,72984,52,360,Mordekaiser,120063,51,1193,Khazix,58187,53,152,Viktor,92396,55,247,Twitch,5071,51,214,Nami,2326,38,37,1
586,TahmKench,186689,51,673,Ekko,201567,51,550,Yone,99432,54,330,Ezreal,87629,52,318,Yuumi,97355,59,204,Shen,46853,51,412,Khazix,58187,53,152,Ahri,119196,55,215,Kaisa,25512,50,680,Sona,3957,53,748,1
587,Riven,1818573,47,245,Rengar,64017,-1,-1,Akali,38426,56,222,Jhin,93255,52,471,Lux,223179,55,220,Fiora,8402,56,78,Khazix,58187,53,152,Diana,4494,50,213,Sivir,68257,44,75,Nami,24551,52,27,1
588,Fiora,102559,-1,-1,Lillia,114965,52,584,Ahri,211030,49,513,Ivern,27345,52,163,Rengar,14897,52,265,Darius,142600,53,219,Volibear,8382,57,173,Zed,22053,53,152,Ezreal,4781,57,109,Ashe,183650,52,673,0
589,Mordekaiser,128795,50,1250,Graves,20628,53,152,Ekko,317842,50,1029,Kaisa,358933,50,1231,Leona,710463,52,491,MonkeyKing,102040,51,88,Nidalee,216672,49,846,Lissandra,18431,50,408,Jhin,659451,51,913,Bard,120497,55,308,1
590,Aatrox,31159,55,94,Belveth,51518,50,558,Sylas,151465,50,191,Zeri,26450,53,290,Thresh,311690,-1,-1,Fiora,856445,49,258,Khazix,58187,53,152,Annie,3733010,50,959,Veigar,30490,-1,-1,Taric,10250,55,399,0
591,Teemo,188280,53,538,Khazix,58187,53,152,Tryndamere,31519,53,450,Samira,91734,53,410,Blitzcrank,19094,59,146,Gnar,168550,49,617,Lillia,9304,49,95,Yone,15264,50,286,Zeri,152917,51,344,Renata,60396,51,122,1
592,Aatrox,21814,53,712,MonkeyKing,4355,58,180,Ryze,186,-1,-1,Twitch,90526,-1,-1,Renata,1300,53,171,Sion,45967,51,333,Zed,13093,-1,-1,AurelionSol,3159218,48,285,Jinx,147684,50,805,Lulu,9543,38,37,0
593,Jax,8173,51,115,Kayn,109769,50,300,Lissandra,132,55,108,Twitch,90526,-1,-1,Karma,21521,51,143,Gnar,166078,47,153,Evelynn,38154,57,76,Kaisa,238405,53,74,Draven,40541,57,76,Thresh,14351,52,98,0
594,Urgot,295838,51,157,Rumble,91758,49,383,Annie,55592,51,396,Twitch,90526,-1,-1,Yuumi,373104,-1,-1,Maokai,3480,45,142,Kindred,34275,37,54,Lulu,116575,40,168,Lucian,12093,-1,-1,Alistar,17087,55,87,1
595,Tryndamere,64061,55,124,Urgot,184596,52,786,Kassadin,30700,50,688,Zeri,152917,51,344,Yuumi,24301,57,141,Illaoi,164913,51,157,Warwick,1535080,51,858,Sylas,183345,49,420,Twitch,46084,50,766,Neeko,10050,-1,-1,0
596,Gangplank,632606,-1,-1,Kindred,14148,72,25,Lulu,8442,72,25,Lucian,1087,60,99,Nami,228033,52,928,Camille,7560,42,12,Olaf,6475,47,47,Veigar,7901,58,83,Twitch,90526,-1,-1,Soraka,1941,59,29,1
597,TahmKench,66200,49,213,Sejuani,21323,47,87,Ezreal,985004,-1,-1,Jhin,513046,49,1269,Lissandra,34298,-1,-1,Sion,323234,52,1409,Ekko,90141,50,1074,Corki,12794,54,469,Jinx,2445,-1,-1,Nami,228033,52,928,0
598,Gnar,239841,-1,-1,Nunu,95067,50,1145,Chogath,53809,52,194,Twitch,90526,-1,-1,Bard,69041,-1,-1,Shen,199367,49,462,Viego,232713,50,2278,Cassiopeia,240070,53,937,Tristana,177394,50,468,Janna,514063,55,95,0
599,Volibear,62179,58,151,Zac,991954,54,686,Fizz,34533,52,94,Twitch,90526,-1,-1,Lulu,1290970,50,934,Draven,47205,50,213,Zed,7859,50,386,Katarina,246280,48,530,TahmKench,16089,52,255,Senna,132304,52,522,1
600,Jax,62263,46,251,Ekko,72089,53,464,Kaisa,42570,49,418,Jhin,98754,51,306,Nami,520760,49,1355,Urgot,246900,57,120,Poppy,151491,49,897,Viktor,323509,48,208,Twitch,90526,-1,-1,Zyra,164364,52,698,0
601,Darius,882749,53,331,Graves,37784,-1,-1,Lissandra,40970,48,405,Twitch,90526,-1,-1,Pyke,78502,-1,-1,Irelia,141966,38,13,Viego,155680,42,142,Lux,13262,58,60,MissFortune,272461,40,84,Blitzcrank,654107,49,251,1
602,Jax,18075,52,584,Zac,396006,52,272,Leblanc,74147,53,219,Twitch,90526,-1,-1,Braum,53434,50,158,Aatrox,74328,-1,-1,Trundle,4351,49,590,Viktor,18215,50,280,Caitlyn,692610,54,87,Thresh,224454,51,68,1
603,Jayce,50303,51,1009,Ashe,11951,51,985,Sylas,128471,50,704,Twitch,188299,49,688,Nautilus,24295,49,399,Sett,36874,57,248,Xerath,21986,49,319,LeeSin,103193,-1,-1,Jinx,282083,52,590,Lulu,34183,55,99,0
604,RekSai,138,53,55,Vi,578245,50,630,Katarina,298155,49,232,Twitch,54331,46,146,Janna,28936,42,250,Volibear,42836,57,115,LeeSin,33864,48,257,Vladimir,107668,-1,-1,Kaisa,43576,57,90,Thresh,287458,49,88,0
605,Urgot,89550,51,176,Vi,834870,51,584,Viktor,79523,-1,-1,Ezreal,115749,50,330,Soraka,151569,56,80,Aatrox,39461,-1,-1,Diana,14946,52,94,Cassiopeia,61614,49,265,Zeri,2377,57,90,Blitzcrank,53679,-1,-1,1
606,Sion,96547,-1,-1,Hecarim,3527,55,133,Corki,7080,47,227,Tristana,8915,50,854,Rakan,28410,34,53,Gangplank,1090317,-1,-1,Shaco,1098724,53,339,Ahri,14925,50,322,Twitch,51329,53,132,Leona,1126038,49,434,0
607,Tryndamere,10728,50,322,Shaco,187121,48,141,Viktor,87029,48,207,Twitch,90526,-1,-1,Varus,214585,53,136,Gnar,56854,-1,-1,RekSai,316495,63,68,Soraka,173017,54,233,Tristana,14533,-1,-1,Rakan,2981,65,79,0
608,Jax,34067,-1,-1,Khazix,180131,55,536,Akali,1224526,51,920,Seraphine,70456,48,632,Karma,74685,50,467,Camille,28045,45,149,Diana,8894,58,118,Vayne,23146,50,426,Akshan,12939,52,127,Soraka,2521,42,50,1
609,Jax,589447,50,786,XinZhao,38325,35,54,Katarina,1109,63,95,Twitch,90526,-1,-1,Leona,40618,42,50,Urgot,218926,51,144,FiddleSticks,158064,-1,-1,Xerath,14736,62,45,Jhin,109232,57,37,Pyke,27450,-1,-1,0
610,Malphite,214,55,60,XinZhao,1019,53,91,Karma,7426,-1,-1,Lucian,247190,54,153,Blitzcrank,12232,44,125,Riven,1043363,55,22,Trundle,1796,61,46,Malzahar,71702,61,120,Twitch,90526,-1,-1,Nami,251219,46,83,0
611,Tryndamere,3410,55,60,Ivern,32631,43,94,Leblanc,112349,61,120,Twitch,90526,-1,-1,Soraka,11883,54,435,Fiora,34297,-1,-1,Evelynn,62743,56,158,Jhin,196702,-1,-1,Aphelios,41030,55,277,Janna,755779,-1,-1,0
612,Darius,17347,51,206,LeeSin,477299,84,19,Kassadin,156952,62,74,Ziggs,28271,52,443,Ivern,25909,53,296,Camille,19388,-1,-1,Nunu,757499,46,311,Brand,3093,53,116,Jhin,48076,50,100,Renata,126555,-1,-1,1
613,Riven,789890,-1,-1,Amumu,304101,60,203,Anivia,1448149,52,572,Jinx,85678,52,638,Taliyah,308401,54,179,Yorick,114252,51,281,Khazix,620922,51,218,Karma,1494584,54,222,Twitch,586401,-1,-1,Braum,19916,48,352,1
614,Sion,96547,-1,-1,Viego,32542,53,130,Syndra,28770,48,405,Jhin,56262,46,159,Blitzcrank,192327,53,188,Poppy,243104,51,272,Volibear,9806,53,374,Kaisa,608765,-1,-1,Seraphine,19031,51,121,Alistar,17509,50,351,1
615,Riven,789890,-1,-1,Viego,54391,44,36,Sylas,3663,43,21,Jhin,139726,50,1482,Alistar,1145,42,24,Kayle,30051,40,106,Qiyana,12861,49,264,Ahri,470,52,91,Zeri,6356,-1,-1,Seraphine,15606,56,111,0
616,Garen,179785,48,73,Kayn,259604,48,197,TwistedFate,56667,55,212,Zeri,41667,52,290,TahmKench,33214,59,124,Riven,789890,-1,-1,Amumu,1227,52,777,Galio,405,34,107,Jhin,181966,41,143,Alistar,93009,55,171,1
617,Darius,32298,44,101,MasterYi,70466,51,196,Xerath,488470,50,375,Lucian,77836,48,107,Senna,1066353,51,183,Sion,96547,-1,-1,Khazix,86745,-1,-1,Malphite,30145,53,660,Twitch,24667,53,120,Renata,109526,57,207,0
618,Tryndamere,180721,47,108,Taric,128,42,26,Zed,4725,47,30,Sivir,19474,32,56,Xerath,6740,57,58,Singed,27470,-1,-1,LeeSin,158511,52,107,Lulu,23752,56,117,Zeri,13046,58,65,Annie,14381,46,46,0
619,Vayne,19653,54,98,Talon,3106,-1,-1,Veigar,26496,52,91,Jinx,20646,51,123,Bard,51033,56,126,Riven,789890,-1,-1,Ekko,77436,52,355,Pantheon,34556,61,93,Samira,7705,44,181,Yuumi,6982,-1,-1,1
620,Mordekaiser,1419,57,23,RekSai,316530,50,219,Galio,3259,46,78,Senna,6691,58,96,Rakan,4062,65,52,Riven,789890,-1,-1,Kindred,6664,56,118,Viktor,381992,46,205,Veigar,32227,52,100,Sona,228373,-1,-1,1
621,Vayne,25111,54,28,JarvanIV,20808,62,13,Azir,27220,46,26,Jinx,2034,72,32,Karma,1636,69,29,Fiora,130989,-1,-1,Nunu,9984,57,63,Malzahar,6808,42,168,Zeri,9641,62,78,Janna,22784,64,22,0
622,Bard,5365,-1,-1,Hecarim,57342,51,241,Galio,40538,56,100,Ezreal,16079,-1,-1,Teemo,953799,53,335,Kennen,10238,53,266,XinZhao,16059,48,99,Zed,24676,57,53,Kaisa,14315,54,331,Leona,12105,56,247,1
623,Sion,245349,62,110,Hecarim,44333,-1,-1,Ahri,13008,50,398,Jinx,53632,-1,-1,Pyke,54714,52,471,Riven,789890,-1,-1,JarvanIV,22292,52,347,Irelia,8485,44,188,Draven,34652,51,269,Shaco,859356,50,707,1
624,Yone,46301,51,146,Diana,7546,61,62,Sylas,272908,53,300,Ezreal,11519,55,277,Bard,5365,-1,-1,Pantheon,130249,50,450,Zac,396006,52,272,Jayce,226347,29,24,Twitch,5983,56,555,Pyke,34195,56,62,1
625,Riven,56970,50,12,JarvanIV,984,56,43,Katarina,45951,52,112,Veigar,3326,40,47,MissFortune,194777,-1,-1,Sion,96547,-1,-1,Akali,377260,39,183,Pantheon,34556,61,93,Lucian,125770,33,46,Nami,90666,51,192,0
626,Darius,1079780,50,88,Kindred,1585894,52,422,Sylas,16771,65,37,Zeri,8383,32,22,Nami,90468,59,46,Riven,789890,-1,-1,Vi,20867,-1,-1,Ryze,11879,67,30,Lucian,74658,43,82,Lulu,9968,61,23,1
627,Kennen,22158,59,29,Nidalee,6967,59,59,Yone,28168,51,215,Zeri,44280,-1,-1,Janna,10655,51,358,Fiora,130989,-1,-1,Gwen,120988,-1,-1,Irelia,84051,50,119,Ezreal,2142,51,272,Zyra,336778,40,83,1
628,Aatrox,35765,57,263,Hecarim,3182,58,52,Brand,616800,52,95,Sivir,10037,-1,-1,Pyke,256756,42,12,Fiora,130989,-1,-1,Viego,14272,-1,-1,Illaoi,3859,-1,-1,Twitch,49162,51,220,Seraphine,9151,64,91,0
629,Camille,26695,50,288,Nocturne,7859,49,78,Syndra,14155,52,689,Jinx,1362,59,32,Lux,45874,42,89,Riven,789890,-1,-1,Diana,28260,49,125,Tristana,19222,64,39,Jhin,173406,58,45,Anivia,54006,65,34,0
630,Fiora,198091,51,139,Zac,117550,54,72,Kaisa,123,-1,-1,Samira,12738,57,79,Nami,7484,61,62,Riven,789890,-1,-1,LeeSin,53751,-1,-1,Katarina,28962,-1,-1,Jinx,170777,51,489,Lulu,121005,53,176,0
631,Sion,96547,-1,-1,Warwick,68022,55,249,Zed,716751,-1,-1,Corki,9653,45,184,Pyke,167505,51,663,Volibear,48003,52,320,Twitch,18109,62,52,Kennen,46156,56,89,Lucian,5595,-1,-1,Thresh,261414,52,253,0
632,Riven,789890,-1,-1,Shaco,70233,51,1233,Diana,552008,48,697,Lucian,22224,52,175,Brand,20471,48,605,Sett,165964,51,145,Amumu,55987,55,346,Yone,17183,33,18,Jhin,340343,49,686,TahmKench,1101113,49,515,1
633,Riven,789890,-1,-1,Hecarim,7811,79,19,Lux,14066,-1,-1,Zeri,1823,-1,-1,Yuumi,3625,71,14,Fiora,1621,35,23,Nunu,13782,49,67,Neeko,2979,57,214,Senna,6691,58,96,Viego,2840,73,26,1
634,Jayce,72165,50,163,Elise,3953,54,208,Talon,162823,52,304,Ezreal,117073,-1,-1,Yuumi,42380,-1,-1,Sion,96547,-1,-1,Khazix,78365,48,25,Vex,4662,54,191,Draven,2297,57,44,Thresh,5321,49,80,1
635,Sion,13208,53,40,MasterYi,104019,-1,-1,Veigar,5710,42,38,Caitlyn,34076,-1,-1,Morgana,27196,-1,-1,Aphelios,5536,38,32,JarvanIV,14055,45,80,Vladimir,107668,-1,-1,Irelia,2198,47,32,Twitch,60289,53,247,1
636,Akali,612324,49,679,Khazix,120591,-1,-1,Corki,10903,-1,-1,Vayne,25309,-1,-1,Swain,172652,46,13,Fiora,15210,45,11,Diana,27609,48,593,Vladimir,107668,-1,-1,Samira,13139,-1,-1,Zilean,19515,39,23,1
637,Shen,30048,47,89,Graves,190843,-1,-1,Leblanc,163074,44,154,Twitch,33090,-1,-1,Alistar,336942,55,62,Camille,66304,45,11,Kayn,63537,-1,-1,Katarina,475222,-1,-1,Ezreal,522762,51,45,Leona,1257608,56,287,0
638,Aatrox,47022,-1,-1,Lillia,13736,48,273,Vladimir,495606,46,285,Yasuo,506602,61,31,Rell,12041,-1,-1,Camille,1642741,53,391,Kayn,63537,-1,-1,Sylas,48335,47,113,Senna,51874,51,238,Sona,58250,-1,-1,1
639,Kennen,44048,-1,-1,Khazix,300378,50,1204,Kassadin,3132,51,835,Jinx,159959,43,75,Sona,49704,-1,-1,Gangplank,16532,-1,-1,Kayn,37462,-1,-1,Seraphine,18809,51,353,Vayne,2883565,50,1586,Senna,234968,49,312,1
640,Singed,17396,-1,-1,Diana,655221,39,149,Yasuo,29333,-1,-1,Lucian,274481,59,93,Nami,221290,48,102,Sion,96547,-1,-1,Gragas,99125,-1,-1,Viktor,26159,-1,-1,Riven,4433,-1,-1,Taric,37569,-1,-1,1
641,Camille,260295,50,406,Skarner,43375,50,920,Talon,3181045,49,332,Caitlyn,64549,-1,-1,Nautilus,60335,-1,-1,Jax,2484849,52,413,Karthus,12857,-1,-1,Yone,9062,-1,-1,Varus,307600,52,871,Pyke,44479,-1,-1,0
642,Gnar,386573,49,422,Kayn,365738,53,916,Ziggs,30932,51,274,Jhin,1745278,50,165,Soraka,26509,52,515,Fiora,9688,53,360,Warwick,331577,51,889,Irelia,475518,55,211,Sivir,31084,54,435,Lux,189309,51,542,0
643,Mordekaiser,35644,53,219,Udyr,19324,52,261,Sylas,83732,55,211,Sivir,31084,54,435,Morgana,4507,55,276,MonkeyKing,494840,50,218,Lillia,145931,51,580,Pantheon,77696,50,753,Kaisa,125620,49,697,Brand,37100,52,684,1
644,MonkeyKing,87893,53,582,Karthus,35006,47,337,Vladimir,25836,50,370,Ezreal,229040,49,884,Rakan,161530,50,1266,Irelia,475518,55,211,Poppy,272930,51,104,Yone,167383,53,327,Jinx,1040359,51,636,Gragas,125206,59,118,0
645,Teemo,13566,60,137,FiddleSticks,41323,56,85,Leblanc,37624,49,275,Twitch,192,57,149,Pyke,2861,52,199,Aatrox,122346,55,211,XinZhao,91074,52,1305,Syndra,15509,53,110,Sivir,40518,54,238,Heimerdinger,3600,51,974,0
646,Sett,12922,52,273,MonkeyKing,65542,49,745,Orianna,12843,48,429,Caitlyn,502120,49,596,KogMaw,160224,51,342,Kled,41315,52,216,Rengar,483332,58,115,Sylas,83732,55,211,Zeri,135423,51,1318,Karma,83359,52,475,1
647,Jax,59435,51,92,Kayn,18766,50,396,Vex,27146,51,332,Tristana,35604,54,96,Shen,124648,50,629,Mordekaiser,19651,52,330,LeeSin,47626,-1,-1,Qiyana,87804,55,211,MissFortune,252163,52,564,Lulu,68174,51,720,1
648,Ornn,160686,55,344,Karthus,217556,50,984,Brand,1470560,50,664,Jhin,267448,52,296,Thresh,19222,49,840,Volibear,60309,53,195,MasterYi,74890,47,88,Sylas,83732,55,211,Sivir,40518,54,238,Sona,301142,53,455,0
649,Ornn,141,48,108,Ekko,795995,51,772,Katarina,104289,55,211,Jhin,94336,50,583,Soraka,313900,52,418,Mordekaiser,22124,50,474,Amumu,291043,49,310,Irelia,126721,51,491,Ashe,49975,51,901,Thresh,57544,56,91,0
650,Yone,51955,55,211,Zac,81352,50,622,Fizz,41949,51,1206,Kaisa,115681,52,1080,Zyra,50713,50,119,Volibear,81621,52,379,Malphite,3895,44,130,Gragas,33698,50,371,Sivir,2037,54,343,Yuumi,178757,47,501,0
651,Yone,51955,55,211,Vladimir,29583,51,573,Kindred,52772,52,206,Lucian,54220,54,435,Amumu,162012,49,166,Pantheon,145209,51,1059,Elise,342135,55,302,Swain,22800,50,984,Sivir,162462,51,831,Zilean,30266,52,291,0
652,Tryndamere,463778,53,422,Udyr,207,46,72,Kassadin,1269058,49,1549,Ezreal,176594,55,119,Teemo,66804,54,178,Aatrox,122346,55,211,Karthus,1105,53,144,Akshan,61765,-1,-1,Sivir,31084,54,435,Janna,446147,52,770,0
653,Irelia,475518,55,211,Zac,238367,52,462,Katarina,737416,52,357,Kaisa,80431,54,435,Blitzcrank,51819,53,286,Yasuo,29374,-1,-1,Diana,4343,51,497,Vladimir,84355,53,471,Draven,39436,54,218,Nami,20182,51,1220,1
654,Taric,1215606,54,256,Udyr,37179,52,372,Nunu,148535,51,344,Ezreal,10713,58,162,Pyke,15543,-1,-1,LeeSin,98208,53,30,Rumble,14586,54,308,Katarina,104289,55,211,Sivir,31084,54,435,Zed,3959,48,204,0
655,Shyvana,7171,47,233,JarvanIV,13867,50,128,Qiyana,87804,55,211,Sivir,31084,54,435,FiddleSticks,25033,51,1855,Yone,18304,48,662,Lillia,42450,52,561,Vex,3312,50,1003,Xayah,369859,51,538,Rakan,74106,49,269,1
656,Pantheon,166980,50,513,Volibear,52315,50,282,Sylas,83732,55,211,Sivir,31084,54,435,Neeko,17726,52,125,Camille,84792,55,272,MonkeyKing,30717,-1,-1,Warwick,2025566,50,461,Caitlyn,4189,50,1612,Nami,2411,53,169,1
657,Gnar,44643,51,168,Zac,54283,-1,-1,Diana,13752,45,29,Jinx,141819,51,200,Taliyah,15774,55,460,Garen,57068,54,201,Graves,54966,47,777,Sylas,83732,55,211,Sivir,31084,54,435,Morgana,2216488,53,426,0
658,Jax,13286,53,200,Kayn,17163,53,135,Sylas,83732,55,211,Sivir,31084,54,435,Alistar,65582,-1,-1,Mordekaiser,168980,48,804,Pantheon,14422,53,182,Zed,253489,48,354,Anivia,2084306,49,442,Leona,34877,47,248,1
659,Riven,1620017,50,909,Udyr,5470,49,124,Xerath,4147,49,94,Ashe,44001,49,83,Thresh,3855,52,298,Gwen,87283,56,190,DrMundo,25058,50,1302,Qiyana,87804,55,211,Kaisa,80431,54,435,Blitzcrank,40882,50,690,0
660,Yone,34826,49,559,Elise,47598,45,130,Qiyana,87804,55,211,Sivir,31084,54,435,Trundle,45376,51,1151,Garen,1997,61,347,Belveth,9103,59,39,LeeSin,26602,46,78,Ashe,93489,52,178,Taliyah,41664,-1,-1,1
661,Ornn,16720,54,120,Ivern,15686,50,472,Irelia,53435,50,387,Draven,101483,52,491,Renata,87447,51,555,Yone,51955,55,211,Diana,12302,51,1026,Vex,69467,57,424,Sivir,31084,54,435,Soraka,60107,54,285,0
662,Gwen,897,45,213,Shyvana,1915829,49,578,Akshan,113,52,899,Ezreal,151280,-1,-1,Renata,12817,-1,-1,Trundle,16740,49,574,Belveth,104821,51,367,Sylas,83732,55,211,Sivir,31084,54,435,Ashe,20410,55,299,0
663,Ornn,75303,51,1656,Khazix,196009,50,1026,Ekko,10316,53,179,Vayne,51997,50,868,Nautilus,415,50,185,Mordekaiser,43572,51,208,Rengar,139752,50,909,Qiyana,87804,55,211,Sivir,31084,54,435,Zyra,29882,53,453,0
664,Yone,51955,55,211,Diana,954748,51,1098,Zoe,23792,45,139,Sivir,31084,54,435,Lux,16502,51,538,Rumble,6939,48,226,Rengar,41643,57,69,Katarina,849385,55,110,Nilah,16397,57,125,Soraka,188052,47,355,0
665,Volibear,1133,52,331,Lillia,35135,50,335,Vladimir,890307,49,881,Ezreal,117844,49,307,Seraphine,12752,51,354,Gangplank,44206,55,211,Khazix,12466,50,360,Sylas,41138,54,435,Twitch,15617,-1,-1,Taric,284344,51,358,1
666,Gangplank,44206,55,211,Jax,253844,52,658,Vladimir,34839,54,435,Jinx,47867,51,342,Xerath,65859,52,255,Riven,67520,55,190,LeeSin,12553,49,72,Zoe,881195,51,810,Ezreal,46924,49,629,Ashe,25160,53,172,0
667,Sion,439019,45,131,Nunu,453329,51,585,Yasuo,133408,46,463,Lucian,14788,51,560,Bard,42324,53,120,Gwen,24796,55,211,Mordekaiser,2231,46,182,Akali,88181,54,435,Draven,118505,50,484,Janna,37461,50,523,0
668,Aatrox,30027,52,564,Kayn,138917,42,98,Leblanc,14098,51,300,MissFortune,61785,53,259,Pantheon,22799,49,392,Irelia,475518,55,211,LeeSin,13751,50,838,Sylas,41138,54,435,Jhin,160592,47,485,Pyke,19669,56,293,1
669,Gangplank,44206,55,211,Lillia,137148,-1,-1,Talon,119937,54,435,Varus,4501,52,131,Pyke,358268,50,494,Jax,22772,53,141,Katarina,53181,54,150,Kayn,9320,49,360,Vayne,340066,50,547,Rakan,4647,52,226,1
670,Gangplank,131279,52,799,Viego,79592,52,469,Renekton,19083,61,101,Xayah,227591,53,230,Nami,62156,57,167,Yone,51955,55,211,DrMundo,900654,51,418,Sylas,41138,54,435,Ezreal,122132,47,78,Lux,154788,55,145,0
671,Mordekaiser,202286,49,246,Trundle,29011,55,78,Gangplank,969013,52,343,Sivir,24879,48,249,Lulu,103332,50,1252,Akali,162885,55,211,Kayn,38768,54,435,Veigar,25548,52,179,Samira,33576,49,537,Renata,2229,52,512,1
672,DrMundo,22800,56,350,Shyvana,7217,53,140,Talon,257287,54,319,Samira,33576,49,537,Brand,51247,50,648,Riven,148766,55,211,Mordekaiser,1854530,52,554,Sylas,41138,54,435,Ashe,76469,50,1103,Seraphine,14706,51,1137,1
673,Teemo,374416,49,337,Viego,4005,49,360,Sylas,63186,51,591,Lucian,612383,48,46,Senna,158361,55,215,Ornn,328662,49,273,JarvanIV,21263,50,217,Azir,29563,55,211,Sivir,8943,58,115,Lulu,3083,54,435,1
674,Jax,245486,50,345,Darius,408548,50,2141,Leblanc,66693,55,211,Nilah,4385,51,1063,Lulu,3083,54,435,Sett,23692,53,259,LeeSin,122452,48,176,Gangplank,4251,44,55,Ezreal,140728,50,523,Lux,689508,51,686,1
675,Darius,57817,62,105,Viego,5070,51,162,Volibear,78254,50,2141,Samira,85723,51,68,Nautilus,36593,48,33,Jax,89634,54,435,Shaco,617747,51,955,Sylas,83732,55,211,Lucian,62879,50,667,Nami,5859,55,108,1
676,Kassadin,32790,47,358,Nidalee,20185,50,354,Nasus,36041,53,286,MissFortune,133855,50,180,Amumu,3847,48,95,Graves,34802,55,211,Fiora,99766,54,435,MasterYi,59968,53,416,Kalista,36781,51,560,Alistar,47192,53,149,1
677,Kennen,29935,55,211,JarvanIV,18135,54,435,Gangplank,52913,51,1298,Kaisa,82421,52,381,Lulu,203547,53,64,Tryndamere,270987,54,111,Gragas,634120,54,447,Zoe,881195,51,810,Vayne,340066,50,547,Janna,91485,54,95,0
678,Kennen,29935,55,211,Talon,119937,54,435,Ekko,40916,55,65,Yasuo,20868,52,271,Amumu,11253,55,431,Nasus,8270,-1,-1,Olaf,51028,50,1166,Katarina,42839,49,146,Twitch,143655,56,243,Lux,1711222,51,595,0
